buy_order,sell_order,trade_type,price,quantity,timestamp
BUY-1763965650520-000785,SELL-1763965655398-004373,EQUITY,75.97,6,2026-01-20 12:12:12.517142
BUY-1763965650529-007135,SELL-1763965655392-000913,FOREX,3.16,580,2026-01-20 12:12:12.517149
BUY-1763965650522-001743,SELL-1763965655392-000913,FOREX,3.16,70,2026-01-20 12:12:12.517154
BUY-1763965650522-001743,SELL-1763965655401-005715,FOREX,1.1,394,2026-01-20 12:12:12.517160
BUY-1763965650529-006671,SELL-1763965655390-000257,CRYPTO,1000.0,3,2026-01-20 12:12:12.517168
BUY-1763965650523-002743,SELL-1763965655390-000257,CRYPTO,1000.0,13,2026-01-20 12:12:12.517172
BUY-1763965650523-002786,SELL-1763965655390-000257,CRYPTO,1000.0,4,2026-01-20 12:12:12.517175
BUY-1763965650523-002786,SELL-1763965655403-007078,CRYPTO,2875.1,10,2026-01-20 12:12:12.517178
BUY-1763965650528-006513,SELL-1763965655403-007078,CRYPTO,2875.1,2,2026-01-20 12:12:12.517180
BUY-1763965650526-004634,SELL-1763965655403-007078,CRYPTO,2875.1,1,2026-01-20 12:12:12.517183
BUY-1763965650526-004634,SELL-1763965655393-001922,CRYPTO,1629.17,10,2026-01-20 12:12:12.517185
BUY-1763965650528-005923,SELL-1763965655393-001922,CRYPTO,1629.17,4,2026-01-20 12:12:12.517187
BUY-1763965650522-002094,SELL-1763965655393-001922,CRYPTO,1629.17,3,2026-01-20 12:12:12.517190
BUY-1763965650524-003452,SELL-1763965655393-001922,CRYPTO,1629.17,5,2026-01-20 12:12:12.517192
BUY-1763965650524-003452,SELL-1763965655401-005994,CRYPTO,1820.34,3,2026-01-20 12:12:12.517202
BUY-1763965650521-001180,SELL-1763965655401-005994,CRYPTO,1820.34,1,2026-01-20 12:12:12.517205
BUY-1763965650524-003075,SELL-1763965655401-005994,CRYPTO,1820.34,2,2026-01-20 12:12:12.517207
BUY-1763965650527-005701,SELL-1763965655401-005994,CRYPTO,1820.34,4,2026-01-20 12:12:12.517210
BUY-1763965650528-006208,SELL-1763965655401-005994,CRYPTO,1820.34,10,2026-01-20 12:12:12.517212
BUY-1763965650527-005223,SELL-1763965655401-005994,CRYPTO,1820.34,7,2026-01-20 12:12:12.517215
BUY-1763965650527-005223,SELL-1763965655396-003014,CRYPTO,3028.9,2,2026-01-20 12:12:12.517217
BUY-1763965650522-001743,SELL-1763965655391-000743,FOREX,8.62,168,2026-01-20 12:12:12.517229
BUY-1763965650524-003236,SELL-1763965655391-000743,FOREX,8.62,31,2026-01-20 12:12:12.517232
BUY-1763965650529-007459,SELL-1763965655391-000743,FOREX,8.62,249,2026-01-20 12:12:12.517235
BUY-1763965650529-007459,SELL-1763965655399-004864,FOREX,8.34,21,2026-01-20 12:12:12.517241
BUY-1763965650527-005223,SELL-1763965655391-000508,CRYPTO,2508.03,5,2026-01-20 12:12:12.517250
BUY-1763965650524-003188,SELL-1763965655391-000508,CRYPTO,2508.03,11,2026-01-20 12:12:12.517253
BUY-1763965650526-004750,SELL-1763965655391-000508,CRYPTO,2508.03,3,2026-01-20 12:12:12.517255
BUY-1763965650526-004750,SELL-1763965655401-005798,CRYPTO,2840.95,5,2026-01-20 12:12:12.517257
BUY-1763965650520-000644,SELL-1763965655401-005798,CRYPTO,2840.95,9,2026-01-20 12:12:12.517260
BUY-1763965650520-000644,SELL-1763965655396-003442,CRYPTO,325.82,1,2026-01-20 12:12:12.517265
BUY-1763965650526-004553,SELL-1763965655396-003442,CRYPTO,325.82,2,2026-01-20 12:12:12.517268
BUY-1763965650527-005445,SELL-1763965655396-003442,CRYPTO,325.82,2,2026-01-20 12:12:12.517271
BUY-1763965650527-005513,SELL-1763965655396-003442,CRYPTO,325.82,9,2026-01-20 12:12:12.517273
BUY-1763965650523-002698,SELL-1763965655396-003442,CRYPTO,325.82,11,2026-01-20 12:12:12.517275
BUY-1763965650525-003997,SELL-1763965655396-003442,CRYPTO,325.82,1,2026-01-20 12:12:12.517278
BUY-1763965650523-002609,SELL-1763965655396-003442,CRYPTO,325.82,18,2026-01-20 12:12:12.517280
BUY-1763965650522-001768,SELL-1763965655396-003442,CRYPTO,325.82,5,2026-01-20 12:12:12.517283
BUY-1763965650529-006788,SELL-1763965655396-003442,CRYPTO,325.82,1,2026-01-20 12:12:12.517286
BUY-1763965650522-001692,SELL-1763965655396-003442,CRYPTO,325.82,2,2026-01-20 12:12:12.517288
BUY-1763965650526-004603,SELL-1763965655396-003442,CRYPTO,325.82,9,2026-01-20 12:12:12.517291
BUY-1763965650526-004603,SELL-1763965655398-004278,CRYPTO,2850.24,4,2026-01-20 12:12:12.517293
BUY-1763965650528-006238,SELL-1763965655398-004278,CRYPTO,2850.24,4,2026-01-20 12:12:12.517295
BUY-1763965650528-005878,SELL-1763965655398-004278,CRYPTO,2850.24,5,2026-01-20 12:12:12.517298
BUY-1763965650528-005878,SELL-1763965655391-000720,CRYPTO,3604.58,3,2026-01-20 12:12:12.517300
BUY-1763965650520-000785,SELL-1763965655391-000672,EQUITY,250.94,137,2026-01-20 12:12:12.517306
BUY-1763965650529-007459,SELL-1763965655392-000951,FOREX,4.34,114,2026-01-20 12:12:12.517315
BUY-1763965650519-000517,SELL-1763965655392-000951,FOREX,4.34,176,2026-01-20 12:12:12.517319
BUY-1763965650525-004250,SELL-1763965655400-005427,CRYPTO,2845.83,7,2026-01-20 12:12:12.517337
BUY-1763965650525-004250,SELL-1763965655402-006904,CRYPTO,2357.16,4,2026-01-20 12:12:12.517343
BUY-1763965650526-004628,SELL-1763965655402-006904,CRYPTO,2357.16,1,2026-01-20 12:12:12.517345
BUY-1763965650528-006610,SELL-1763965655402-006904,CRYPTO,2357.16,8,2026-01-20 12:12:12.517348
BUY-1763965650528-006610,SELL-1763965655391-000720,CRYPTO,3604.58,1,2026-01-20 12:12:12.517350
BUY-1763965650521-001332,SELL-1763965655391-000720,CRYPTO,3604.58,7,2026-01-20 12:12:12.517363
BUY-1763965650519-000517,SELL-1763965655400-005706,FOREX,8.27,303,2026-01-20 12:12:12.517370
BUY-1763965650527-005713,SELL-1763965655400-005706,FOREX,8.27,519,2026-01-20 12:12:12.517374
BUY-1763965650527-005713,SELL-1763965655393-001642,FOREX,3.44,470,2026-01-20 12:12:12.517383
BUY-1763965650520-000669,SELL-1763965655393-001642,FOREX,3.44,11,2026-01-20 12:12:12.517387
BUY-1763965650520-000785,SELL-1763965655394-002454,EQUITY,282.69,14,2026-01-20 12:12:12.517393
BUY-1763965650524-003564,SELL-1763965655394-002454,EQUITY,282.69,29,2026-01-20 12:12:12.517396
BUY-1763965650522-001978,SELL-1763965655394-002454,EQUITY,282.69,44,2026-01-20 12:12:12.517399
BUY-1763965650526-004399,SELL-1763965655394-002454,EQUITY,282.69,46,2026-01-20 12:12:12.517401
BUY-1763965650526-004399,SELL-1763965655397-003613,EQUITY,297.7,4,2026-01-20 12:12:12.517404
BUY-1763965650526-004399,SELL-1763965655400-005304,EQUITY,412.91,40,2026-01-20 12:12:12.517406
BUY-1763965650528-006533,SELL-1763965655391-000621,CRYPTO,1825.71,5,2026-01-20 12:12:12.517412
BUY-1763965650522-001636,SELL-1763965655391-000621,CRYPTO,1825.71,2,2026-01-20 12:12:12.517415
BUY-1763965650522-001636,SELL-1763965655395-002522,CRYPTO,3127.12,10,2026-01-20 12:12:12.517420
BUY-1763965650522-001636,SELL-1763965655403-007071,CRYPTO,3029.69,1,2026-01-20 12:12:12.517423
BUY-1763965650522-001753,SELL-1763965655403-007071,CRYPTO,3029.69,1,2026-01-20 12:12:12.517425
BUY-1763965650524-002972,SELL-1763965655403-007071,CRYPTO,3029.69,7,2026-01-20 12:12:12.517428
BUY-1763965650524-002972,SELL-1763965655394-002047,CRYPTO,3569.33,3,2026-01-20 12:12:12.517434
BUY-1763965650524-002972,SELL-1763965655400-005698,CRYPTO,3310.27,1,2026-01-20 12:12:12.517436
BUY-1763965650523-002929,SELL-1763965655400-005698,CRYPTO,3310.27,2,2026-01-20 12:12:12.517439
BUY-1763965650526-004403,SELL-1763965655400-005698,CRYPTO,3310.27,1,2026-01-20 12:12:12.517441
BUY-1763965650521-001316,SELL-1763965655400-005698,CRYPTO,3310.27,2,2026-01-20 12:12:12.517444
BUY-1763965650524-002993,SELL-1763965655400-005698,CRYPTO,3310.27,2,2026-01-20 12:12:12.517446
BUY-1763965650529-007332,SELL-1763965655400-005698,CRYPTO,3310.27,5,2026-01-20 12:12:12.517449
BUY-1763965650520-000669,SELL-1763965655395-002595,FOREX,5.8,424,2026-01-20 12:12:12.517455
BUY-1763965650520-000845,SELL-1763965655395-002595,FOREX,5.8,94,2026-01-20 12:12:12.517458
BUY-1763965650529-007332,SELL-1763965655399-004609,CRYPTO,3875.89,2,2026-01-20 12:12:12.517464
BUY-1763965650520-000850,SELL-1763965655399-004609,CRYPTO,3875.89,3,2026-01-20 12:12:12.517467
BUY-1763965650526-004399,SELL-1763965655397-003654,EQUITY,265.72,13,2026-01-20 12:12:12.517473
BUY-1763965650520-000908,SELL-1763965655397-003654,EQUITY,265.72,107,2026-01-20 12:12:12.517476
BUY-1763965650525-004309,SELL-1763965655397-003654,EQUITY,265.72,144,2026-01-20 12:12:12.517478
BUY-1763965650528-006595,SELL-1763965655397-003654,EQUITY,265.72,86,2026-01-20 12:12:12.517486
BUY-1763965650520-000845,SELL-1763965655402-006427,FOREX,5.37,623,2026-01-20 12:12:12.517492
BUY-1763965650521-001136,SELL-1763965655402-006427,FOREX,5.37,341,2026-01-20 12:12:12.517496
BUY-1763965650521-001136,SELL-1763965655392-001286,FOREX,6.43,142,2026-01-20 12:12:12.517505
BUY-1763965650529-006689,SELL-1763965655392-001286,FOREX,6.43,48,2026-01-20 12:12:12.517507
BUY-1763965650529-006689,SELL-1763965655401-005767,FOREX,2.86,94,2026-01-20 12:12:12.517516
BUY-1763965650523-002858,SELL-1763965655401-005767,FOREX,2.86,418,2026-01-20 12:12:12.517520
BUY-1763965650528-006595,SELL-1763965655401-005960,EQUITY,53.69,53,2026-01-20 12:12:12.517526
BUY-1763965650521-001110,SELL-1763965655401-005960,EQUITY,53.69,206,2026-01-20 12:12:12.517528
BUY-1763965650529-007359,SELL-1763965655401-005960,EQUITY,53.69,14,2026-01-20 12:12:12.517531
BUY-1763965650529-007359,SELL-1763965655392-001201,EQUITY,257.86,143,2026-01-20 12:12:12.517537
BUY-1763965650527-005802,SELL-1763965655392-001201,EQUITY,257.86,128,2026-01-20 12:12:12.517540
BUY-1763965650523-002858,SELL-1763965655396-003282,FOREX,1.1,450,2026-01-20 12:12:12.517549
BUY-1763965650523-002360,SELL-1763965655396-003282,FOREX,1.1,457,2026-01-20 12:12:12.517552
BUY-1763965650520-000850,SELL-1763965655401-005922,CRYPTO,1538.93,5,2026-01-20 12:12:12.517558
BUY-1763965650529-006865,SELL-1763965655401-005922,CRYPTO,1538.93,11,2026-01-20 12:12:12.517561
BUY-1763965650523-002366,SELL-1763965655401-005922,CRYPTO,1538.93,8,2026-01-20 12:12:12.517563
BUY-1763965650523-002366,SELL-1763965655395-002904,CRYPTO,2857.4,1,2026-01-20 12:12:12.517576
BUY-1763965650523-002360,SELL-1763965655396-003060,FOREX,3.24,22,2026-01-20 12:12:12.517583
BUY-1763965650523-002366,SELL-1763965655400-005570,CRYPTO,1725.58,4,2026-01-20 12:12:12.517589
BUY-1763965650525-004275,SELL-1763965655400-005570,CRYPTO,1725.58,7,2026-01-20 12:12:12.517592
BUY-1763965650528-006488,SELL-1763965655400-005570,CRYPTO,1725.58,6,2026-01-20 12:12:12.517594
BUY-1763965650523-002360,SELL-1763965655402-006523,FOREX,5.92,299,2026-01-20 12:12:12.517600
BUY-1763965650521-001447,SELL-1763965655402-006523,FOREX,5.92,32,2026-01-20 12:12:12.517603
BUY-1763965650527-005212,SELL-1763965655402-006523,FOREX,5.92,65,2026-01-20 12:12:12.517606
BUY-1763965650524-003306,SELL-1763965655402-006523,FOREX,5.92,1,2026-01-20 12:12:12.517609
BUY-1763965650528-006195,SELL-1763965655402-006523,FOREX,5.92,284,2026-01-20 12:12:12.517612
BUY-1763965650528-006195,SELL-1763965655402-006887,FOREX,5.45,217,2026-01-20 12:12:12.517618
BUY-1763965650528-006195,SELL-1763965655401-005839,FOREX,2.45,37,2026-01-20 12:12:12.517626
BUY-1763965650527-005802,SELL-1763965655400-005710,EQUITY,239.13,78,2026-01-20 12:12:12.517632
BUY-1763965650527-005802,SELL-1763965655393-001510,EQUITY,126.47,93,2026-01-20 12:12:12.517641
BUY-1763965650528-006270,SELL-1763965655393-001510,EQUITY,126.47,155,2026-01-20 12:12:12.517644
BUY-1763965650519-000587,SELL-1763965655393-001510,EQUITY,126.47,74,2026-01-20 12:12:12.517652
BUY-1763965650523-002477,SELL-1763965655393-001510,EQUITY,126.47,68,2026-01-20 12:12:12.517655
BUY-1763965650528-006195,SELL-1763965655391-000571,FOREX,4.84,173,2026-01-20 12:12:12.517661
BUY-1763965650520-000949,SELL-1763965655391-000571,FOREX,4.84,12,2026-01-20 12:12:12.517664
BUY-1763965650528-006488,SELL-1763965655403-007063,CRYPTO,831.16,3,2026-01-20 12:12:12.517670
BUY-1763965650529-007184,SELL-1763965655403-007063,CRYPTO,831.16,6,2026-01-20 12:12:12.517673
BUY-1763965650526-004569,SELL-1763965655403-007063,CRYPTO,831.16,2,2026-01-20 12:12:12.517675
BUY-1763965650520-000949,SELL-1763965655390-000221,FOREX,3.0,59,2026-01-20 12:12:12.517683
BUY-1763965650526-004569,SELL-1763965655402-006613,CRYPTO,2171.84,5,2026-01-20 12:12:12.517693
BUY-1763965650529-007496,SELL-1763965655402-006613,CRYPTO,2171.84,2,2026-01-20 12:12:12.517696
BUY-1763965650523-002477,SELL-1763965655398-004431,EQUITY,271.7,56,2026-01-20 12:12:12.517702
BUY-1763965650524-003183,SELL-1763965655398-004431,EQUITY,271.7,84,2026-01-20 12:12:12.517707
BUY-1763965650520-000949,SELL-1763965655403-007051,FOREX,3.8,859,2026-01-20 12:12:12.517713
BUY-1763965650520-001033,SELL-1763965655403-007051,FOREX,3.8,87,2026-01-20 12:12:12.517717
BUY-1763965650525-003828,SELL-1763965655395-002962,CRYPTO,2102.64,12,2026-01-20 12:12:12.517723
BUY-1763965650520-001034,SELL-1763965655395-002962,CRYPTO,2102.64,3,2026-01-20 12:12:12.517725
BUY-1763965650520-001033,SELL-1763965655391-000808,FOREX,1.22,234,2026-01-20 12:12:12.517737
BUY-1763965650521-001345,SELL-1763965655391-000808,FOREX,1.22,40,2026-01-20 12:12:12.517741
BUY-1763965650526-005075,SELL-1763965655391-000808,FOREX,1.22,507,2026-01-20 12:12:12.517748
BUY-1763965650528-006518,SELL-1763965655391-000808,FOREX,1.22,41,2026-01-20 12:12:12.517751
BUY-1763965650528-006518,SELL-1763965655403-007360,FOREX,2.66,256,2026-01-20 12:12:12.517758
BUY-1763965650526-004798,SELL-1763965655403-007360,FOREX,2.66,308,2026-01-20 12:12:12.517761
BUY-1763965650524-003183,SELL-1763965655399-004637,EQUITY,281.53,32,2026-01-20 12:12:12.517770
BUY-1763965650524-003183,SELL-1763965655396-003015,EQUITY,221.3,11,2026-01-20 12:12:12.517776
BUY-1763965650524-003183,SELL-1763965655401-005784,EQUITY,156.0,90,2026-01-20 12:12:12.517781
BUY-1763965650528-006625,SELL-1763965655401-005784,EQUITY,156.0,104,2026-01-20 12:12:12.517784
BUY-1763965650521-001555,SELL-1763965655401-005784,EQUITY,156.0,145,2026-01-20 12:12:12.517787
BUY-1763965650520-000816,SELL-1763965655401-005784,EQUITY,156.0,170,2026-01-20 12:12:12.517790
BUY-1763965650525-004213,SELL-1763965655401-005784,EQUITY,156.0,100,2026-01-20 12:12:12.517792
BUY-1763965650520-001034,SELL-1763965655401-005958,CRYPTO,1849.67,5,2026-01-20 12:12:12.517798
BUY-1763965650524-003602,SELL-1763965655401-005958,CRYPTO,1849.67,4,2026-01-20 12:12:12.517801
BUY-1763965650524-003275,SELL-1763965655401-005958,CRYPTO,1849.67,4,2026-01-20 12:12:12.517803
BUY-1763965650526-004798,SELL-1763965655391-000504,FOREX,4.11,40,2026-01-20 12:12:12.517823
BUY-1763965650526-004798,SELL-1763965655400-005569,FOREX,6.78,394,2026-01-20 12:12:12.517829
BUY-1763965650524-003249,SELL-1763965655400-005569,FOREX,6.78,396,2026-01-20 12:12:12.517832
BUY-1763965650525-004213,SELL-1763965655396-003200,EQUITY,248.56,84,2026-01-20 12:12:12.517838
BUY-1763965650526-004445,SELL-1763965655396-003200,EQUITY,248.56,68,2026-01-20 12:12:12.517841
BUY-1763965650524-003016,SELL-1763965655396-003200,EQUITY,248.56,99,2026-01-20 12:12:12.517844
BUY-1763965650527-005300,SELL-1763965655396-003200,EQUITY,248.56,93,2026-01-20 12:12:12.517847
BUY-1763965650524-003275,SELL-1763965655394-002244,CRYPTO,1121.16,2,2026-01-20 12:12:12.517853
BUY-1763965650527-005300,SELL-1763965655392-001204,EQUITY,162.63,59,2026-01-20 12:12:12.517859
BUY-1763965650528-006100,SELL-1763965655392-001204,EQUITY,162.63,15,2026-01-20 12:12:12.517862
BUY-1763965650525-003832,SELL-1763965655392-001204,EQUITY,162.63,100,2026-01-20 12:12:12.517865
BUY-1763965650529-006839,SELL-1763965655392-001204,EQUITY,162.63,65,2026-01-20 12:12:12.517867
BUY-1763965650521-001238,SELL-1763965655392-001204,EQUITY,162.63,119,2026-01-20 12:12:12.517870
BUY-1763965650524-003249,SELL-1763965655399-005058,FOREX,6.68,480,2026-01-20 12:12:12.517879
BUY-1763965650523-002715,SELL-1763965655399-005058,FOREX,6.68,131,2026-01-20 12:12:12.517884
BUY-1763965650523-002728,SELL-1763965655399-005058,FOREX,6.68,168,2026-01-20 12:12:12.517889
BUY-1763965650523-002728,SELL-1763965655391-000604,FOREX,2.86,749,2026-01-20 12:12:12.517904
BUY-1763965650525-003992,SELL-1763965655391-000604,FOREX,2.86,209,2026-01-20 12:12:12.517909
BUY-1763965650525-003992,SELL-1763965655400-005702,FOREX,6.53,140,2026-01-20 12:12:12.517929
BUY-1763965650522-001957,SELL-1763965655403-007082,CRYPTO,387.48,43,2026-01-20 12:12:12.517945
BUY-1763965650521-001076,SELL-1763965655403-007082,CRYPTO,387.48,9,2026-01-20 12:12:12.517950
BUY-1763965650524-002985,SELL-1763965655403-007082,CRYPTO,387.48,11,2026-01-20 12:12:12.517955
BUY-1763965650528-005846,SELL-1763965655403-007082,CRYPTO,387.48,9,2026-01-20 12:12:12.517959
BUY-1763965650524-003331,SELL-1763965655403-007082,CRYPTO,387.48,10,2026-01-20 12:12:12.517963
BUY-1763965650520-000991,SELL-1763965655403-007082,CRYPTO,387.48,2,2026-01-20 12:12:12.517968
BUY-1763965650529-007440,SELL-1763965655403-007082,CRYPTO,387.48,13,2026-01-20 12:12:12.517972
BUY-1763965650521-001208,SELL-1763965655403-007082,CRYPTO,387.48,4,2026-01-20 12:12:12.517979
BUY-1763965650524-003620,SELL-1763965655403-007082,CRYPTO,387.48,11,2026-01-20 12:12:12.517985
BUY-1763965650528-006090,SELL-1763965655403-007082,CRYPTO,387.48,1,2026-01-20 12:12:12.517989
BUY-1763965650521-001282,SELL-1763965655403-007082,CRYPTO,387.48,12,2026-01-20 12:12:12.517992
BUY-1763965650524-003629,SELL-1763965655403-007082,CRYPTO,387.48,3,2026-01-20 12:12:12.517995
BUY-1763965650525-003992,SELL-1763965655403-007494,FOREX,1.15,149,2026-01-20 12:12:12.518010
BUY-1763965650524-003568,SELL-1763965655403-007494,FOREX,1.15,431,2026-01-20 12:12:12.518034
BUY-1763965650524-003568,SELL-1763965655398-004512,FOREX,2.24,100,2026-01-20 12:12:12.518052
BUY-1763965650523-002423,SELL-1763965655398-004512,FOREX,2.24,13,2026-01-20 12:12:12.518057
BUY-1763965650519-000613,SELL-1763965655398-004512,FOREX,2.24,627,2026-01-20 12:12:12.518062
BUY-1763965650521-001238,SELL-1763965655393-001798,EQUITY,210.63,113,2026-01-20 12:12:12.518072
BUY-1763965650527-005508,SELL-1763965655393-001798,EQUITY,210.63,126,2026-01-20 12:12:12.518077
BUY-1763965650527-005508,SELL-1763965655399-004967,EQUITY,101.86,34,2026-01-20 12:12:12.518087
BUY-1763965650519-000613,SELL-1763965655401-005976,FOREX,7.84,244,2026-01-20 12:12:12.518102
BUY-1763965650525-003996,SELL-1763965655401-005976,FOREX,7.84,480,2026-01-20 12:12:12.518107
BUY-1763965650527-005508,SELL-1763965655390-000032,EQUITY,100.0,1,2026-01-20 12:12:12.518117
BUY-1763965650526-004571,SELL-1763965655390-000032,EQUITY,100.0,22,2026-01-20 12:12:12.518122
BUY-1763965650524-003629,SELL-1763965655391-000597,CRYPTO,3657.33,2,2026-01-20 12:12:12.518132
BUY-1763965650524-003629,SELL-1763965655394-002244,CRYPTO,1121.16,5,2026-01-20 12:12:12.518135
BUY-1763965650528-006556,SELL-1763965655394-002244,CRYPTO,1121.16,14,2026-01-20 12:12:12.518139
BUY-1763965650523-002735,SELL-1763965655394-002244,CRYPTO,1121.16,12,2026-01-20 12:12:12.518144
BUY-1763965650525-003984,SELL-1763965655394-002244,CRYPTO,1121.16,7,2026-01-20 12:12:12.518148
BUY-1763965650525-003984,SELL-1763965655399-004957,CRYPTO,2337.3,6,2026-01-20 12:12:12.518158
BUY-1763965650521-001357,SELL-1763965655399-004957,CRYPTO,2337.3,4,2026-01-20 12:12:12.518162
BUY-1763965650524-003226,SELL-1763965655399-004957,CRYPTO,2337.3,4,2026-01-20 12:12:12.518167
BUY-1763965650526-004571,SELL-1763965655403-007108,EQUITY,119.86,207,2026-01-20 12:12:12.518177
BUY-1763965650529-006751,SELL-1763965655403-007108,EQUITY,119.86,207,2026-01-20 12:12:12.518182
BUY-1763965650527-005544,SELL-1763965655403-007108,EQUITY,119.86,109,2026-01-20 12:12:12.518187
BUY-1763965650527-005523,SELL-1763965655403-007108,EQUITY,119.86,202,2026-01-20 12:12:12.518191
BUY-1763965650527-005523,SELL-1763965655401-005834,EQUITY,240.09,16,2026-01-20 12:12:12.518207
BUY-1763965650523-002899,SELL-1763965655401-005834,EQUITY,240.09,148,2026-01-20 12:12:12.518211
BUY-1763965650524-003226,SELL-1763965655392-001209,CRYPTO,308.59,8,2026-01-20 12:12:12.518221
BUY-1763965650520-000836,SELL-1763965655392-001209,CRYPTO,308.59,2,2026-01-20 12:12:12.518226
BUY-1763965650528-005868,SELL-1763965655392-001209,CRYPTO,308.59,21,2026-01-20 12:12:12.518230
BUY-1763965650529-007060,SELL-1763965655392-001209,CRYPTO,308.59,20,2026-01-20 12:12:12.518234
BUY-1763965650529-006851,SELL-1763965655392-001209,CRYPTO,308.59,23,2026-01-20 12:12:12.518238
BUY-1763965650524-003652,SELL-1763965655392-001209,CRYPTO,308.59,9,2026-01-20 12:12:12.518242
BUY-1763965650529-007153,SELL-1763965655392-001209,CRYPTO,308.59,14,2026-01-20 12:12:12.518250
BUY-1763965650528-006112,SELL-1763965655392-001209,CRYPTO,308.59,9,2026-01-20 12:12:12.518255
BUY-1763965650528-006281,SELL-1763965655392-001209,CRYPTO,308.59,6,2026-01-20 12:12:12.518259
BUY-1763965650528-006588,SELL-1763965655392-001209,CRYPTO,308.59,1,2026-01-20 12:12:12.518267
